"","survey_time","correlation_id","gender","age","municipal_size","education","ideology","support_oppose","political_interest","false1_acc","false1_bias","false1_trust","false1_favor","false2_acc","false2_bias","false2_trust","false2_favor","true1_acc","true1_bias","true1_trust","true1_favor","true2_acc","true2_bias","true2_trust","true2_favor","true3_acc","true3_bias","true3_trust","true3_favor","Traditional.media","Social.media","Journalists","Scientists","Fact.checkers","University.Professors","P.L.Government","HL1_partisan_left_acc","HL1_partisan_left_bias","HL1_partisan_left_trust","HL1_partisan_left_favor","HL2_partisan_left_acc","HL2_partisan_left_bias","HL2_partisan_left_trust","HL2_partisan_left_favor","HL3_partisan_left_acc","HL3_partisan_left_bias","HL3_partisan_left_trust","HL3_partisan_left_favor","HL4_partisan_left_acc","HL4_partisan_left_bias","HL4_partisan_left_trust","HL4_partisan_left_favor","HL5_partisan_left_acc","HL5_partisan_left_bias","HL5_partisan_left_trust","HL5_partisan_left_favor","HL6_partisan_left_acc","HL6_partisan_left_bias","HL6_partisan_left_trust","HL6_partisan_left_favor","HL1_partisan_right_acc","HL1_partisan_right_bias","HL1_partisan_right_trust","HL1_partisan_right_favor","HL2_partisan_right_acc","HL2_partisan_right_bias","HL2_partisan_right_trust","HL2_partisan_right_favor","HL3_partisan_right_acc","HL3_partisan_right_bias","HL3_partisan_right_trust","HL3_partisan_right_favor","HL4_partisan_right_acc","HL4_partisan_right_bias","HL4_partisan_right_trust","HL4_partisan_right_favor","HL5_partisan_right_acc","HL5_partisan_right_bias","HL5_partisan_right_trust","HL5_partisan_right_favor","HL6_partisan_right_acc","HL6_partisan_right_bias","HL6_partisan_right_trust","HL6_partisan_right_favor","HL1_fake_acc","HL1_fake_bias","HL1_fake_trust","HL1_fake_favor","HL2_fake_acc","HL2_fake_bias","HL2_fake_trust","HL2_fake_favor","HL3_fake_acc","HL3_fake_bias","HL3_fake_trust","HL3_fake_favor","HL4_fake_acc","HL4_fake_bias","HL4_fake_trust","HL4_fake_favor","HL5_fake_acc","HL5_fake_bias","HL5_fake_trust","HL5_fake_favor","HL1_mainstr_left_acc","HL1_mainstr_left_bias","HL1_mainstr_left_trust","HL1_mainstr_left_favor","HL2_mainstr_left_acc","HL2_mainstr_left_bias","HL2_mainstr_left_trust","HL2_mainstr_left_favor","HL3_mainstr_left_acc","HL3_mainstr_left_bias","HL3_mainstr_left_trust","HL3_mainstr_left_favor","HL4_mainstr_left_acc","HL4_mainstr_left_bias","HL4_mainstr_left_trust","HL4_mainstr_left_favor","HL5_mainstr_left_acc","HL5_mainstr_left_bias","HL5_mainstr_left_trust","HL5_mainstr_left_favor","HL6_mainstr_left_acc","HL6_mainstr_left_bias","HL6_mainstr_left_trust","HL6_mainstr_left_favor","HL7_mainstr_left_acc","HL7_mainstr_left_bias","HL7_mainstr_left_trust","HL7_mainstr_left_favor","HL8_mainstr_left_acc","HL8_mainstr_left_bias","HL8_mainstr_left_trust","HL8_mainstr_left_favor","HL1_mainstr_right_acc","HL1_mainstr_right_bias","HL1_mainstr_right_trust","HL1_mainstr_right_favor","HL2_mainstr_right_acc","HL2_mainstr_right_bias","HL2_mainstr_right_trust","HL2_mainstr_right_favor","HL3_mainstr_right_acc","HL3_mainstr_right_bias","HL3_mainstr_right_trust","HL3_mainstr_right_favor","HL4_mainstr_right_acc","HL4_mainstr_right_bias","HL4_mainstr_right_trust","HL4_mainstr_right_favor","HL5_mainstr_right_acc","HL5_mainstr_right_bias","HL5_mainstr_right_trust","HL5_mainstr_right_favor","HL6_mainstr_right_acc","HL6_mainstr_right_bias","HL6_mainstr_right_trust","HL6_mainstr_right_favor","clicked","condition","comment_count","like_count","duration","treatment.exposure.question","MAGNAPOLONIA.ORG","WMERITUM.PL","POLSATNEWS.PL","PAP.PL","KONKRET24.TVN24.PL","TRUDAT.PL","FAKEHUNTER.PAP.PL","FAKENEWS.PL","misp","skept","trust","tr_medialit","tr_factcheck","tr_coverage","tr_all","visit_fact","visit_fake","visit_news","visit_medialit","hyperpartisan","mainstream","false","mani_check_pass"
"11","10/11/22 18:03",24666218,1,49.5,4,3,10,8,3,2,2,2,2,2,2,2,2,3,2,4,2,3,2,3,2,2,2,3,2,2,3,2,6,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";TRUDAT.PL=>No;WMERITUM.PL=>Yes;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No",2,0,0,1388,1,1,1,1,1,0,0,0,0,2,2.33333333333333,3.71428571428571,NA,NA,"2","2",0,2,2,0,3,1,3,0
"12","10/11/22 16:50",30768120,1,39.5,2,6,6,0,3,3,3,3,3,1,2,2,3,3,2,3,1,3,2,3,1,2,2,3,3,4,4,5,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,";FAKENEWS.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>Yes;WMERITUM.PL=>No;TRUDAT.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>Yes",8,0,0,1048,1,1,0,0,1,1,1,0,0,2,2.33333333333333,4.28571428571429,"1",NA,NA,"5",2,1,1,0,2,1,3,1
"13","10/11/22 16:38",77989863,1,59.5,3,2,4,0,4,2,4,2,4,2,2,2,2,3,2,4,2,4,2,3,3,3,2,3,2,1,4,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,";WMERITUM.PL=>Yes;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;POLSATNEWS.PL=>Yes;FAKENEWS.PL=>Yes;TRUDAT.PL=>Yes;KONKRET24.TVN24.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes",10,0,0,352,0,1,1,1,1,1,1,1,1,2,1.66666666666667,3.28571428571429,"0","0","0","0",2,2,2,2,3.5,1,2.5,1
"14","10/11/22 14:43",37498642,1,39.5,3,3,5,0,2,3,3,3,4,1,4,1,4,2,3,3,3,1,4,1,4,3,4,3,3,1,3,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>No;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>No;WMERITUM.PL=>No;PAP.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No",2,0,0,349,2,0,0,0,0,0,0,0,0,2,3,1.57142857142857,NA,NA,"2","2",0,0,0,0,3,1,2,1
"15","10/11/22 13:44",83280114,1,49.5,5,3,10,10,4,1,1,4,1,1,1,1,1,4,1,4,1,2,1,4,1,4,1,4,1,4,1,2,4,4,4,7,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,";FAKEHUNTER.PAP.PL=>Yes;WMERITUM.PL=>Yes;FAKENEWS.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;TRUDAT.PL=>Yes;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes",2,0,0,519,2,1,1,1,1,1,1,1,1,1,1.66666666666667,3.71428571428571,NA,NA,"2","2",2,2,2,2,4,4,4,1
"16","10/11/22 13:43",34492443,1,49.5,5,4,5,0,4,2,3,2,3,1,4,1,4,3,1,3,1,2,2,1,2,1,3,1,3,4,2,5,6,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>No;TRUDAT.PL=>No;MAGNAPOLONIA.ORG=>No;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>No;PAP.PL=>No;WMERITUM.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKEHUNTER.PAP.PL=>No",9,0,7,860,1,0,0,0,0,1,0,0,1,1.5,3,3.85714285714286,"2",NA,NA,"6",1,0,0,1,3,2,4,0
"17","10/11/22 9:11",47418427,1,39.5,2,3,5,5,1,1,2,3,2,1,3,1,3,3,2,3,3,2,3,2,3,2,2,2,1,4,6,5,5,5,4,1,NA,NA,NA,NA,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,NA,NA,NA,NA,";FAKENEWS.PL=>Yes;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>Yes;TRUDAT.PL=>Yes;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes",9,0,0,359,1,1,0,1,1,1,1,1,1,1,2.66666666666667,4.28571428571429,"2",NA,NA,"6",2,1,2,2,2,2,3,0
"18","10/11/22 6:38",84653255,1,29.5,1,1,5,2,3,2,3,3,3,2,2,2,2,3,3,3,2,3,2,3,2,3,2,3,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";POLSATNEWS.PL=>Yes;PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;TRUDAT.PL=>Yes;KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>Yes;FAKENEWS.PL=>Yes;MAGNAPOLONIA.ORG=>Yes",2,0,1,390,1,1,1,1,1,1,1,1,1,2,2,4,NA,NA,"2","2",2,2,2,2,2.5,2,2,0
"19","10/11/22 6:23",97539452,2,29.5,2,6,1,0,3,2,4,3,1,2,4,1,1,3,1,3,1,2,4,1,1,2,3,2,1,2,2,4,6,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>Yes;PAP.PL=>Yes;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>No",10,0,0,622,0,0,1,1,1,0,0,0,0,2,2.66666666666667,3.57142857142857,"0","0","0","0",0,1,2,0,3.5,3.5,3,1
"20","10/11/22 5:14",99478178,2,39.5,4,6,2,1,4,3,1,3,1,2,1,1,1,3,1,3,1,3,1,3,1,3,1,3,1,3,2,3,6,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;FAKENEWS.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>Yes",8,0,0,472,1,1,0,1,1,1,1,1,0,2.5,2,3.57142857142857,"1",NA,NA,"5",2,1,2,1,4,1,3.5,1
"21","10/11/22 4:57",84063244,1,59.5,4,3,2,0,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No;TRUDAT.PL=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>No;PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>No",7,0,0,317,2,0,0,0,0,0,0,0,0,1,3,3.57142857142857,NA,"2",NA,"4",0,0,0,0,2,3,3,1
"22","10/10/22 22:06",67964800,1,29.5,1,3,6,7,3,2,3,2,2,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,";MAGNAPOLONIA.ORG=>;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>Yes;WMERITUM.PL=>No;TRUDAT.PL=>No;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;PAP.PL=>No;MAGNAPOLONIA.ORG=>No",1,0,0,364,2,0,0,1,0,0,0,0,1,1.5,1.66666666666667,5,NA,NA,"1","1",0,0,1,1,4,2,3,0
"23","10/10/22 22:01",14503527,2,39.5,2,4,9,9,2,3,3,2,3,3,3,3,3,4,4,4,4,3,3,3,3,4,2,3,4,5,5,5,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,NA,NA,NA,";PAP.PL=>Yes;FAKEHUNTER.PAP.PL=>No;FAKENEWS.PL=>No;TRUDAT.PL=>Yes;MAGNAPOLONIA.ORG=>Yes;POLSATNEWS.PL=>Yes;POLSATNEWS.PL=>Yes;KONKRET24.TVN24.PL=>Yes;WMERITUM.PL=>Yes;WMERITUM.PL=>Yes",9,0,1,835,1,1,1,1,1,1,1,0,0,3,1.33333333333333,4.71428571428571,"2",NA,NA,"6",2,2,2,0,3,2.5,1.5,0
"24","10/10/22 19:53",81525878,2,21.5,4,3,9,7,3,4,3,2,4,2,4,4,3,3,4,2,3,4,3,2,4,2,4,3,3,3,5,5,3,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,";KONKRET24.TVN24.PL=>No;TRUDAT.PL=>No;PAP.PL=>Yes;MAGNAPOLONIA.ORG=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;FAKENEWS.PL=>No;POLSATNEWS.PL=>Yes",7,0,1,401,2,0,0,1,1,0,0,0,0,3,2,3.85714285714286,NA,"2",NA,"4",0,0,2,0,3,2,1.5,1
"25","10/10/22 18:23",33411588,2,39.5,5,6,7,0,4,3,3,3,3,1,1,1,1,3,1,3,1,3,1,4,1,3,1,4,1,5,2,5,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>Yes;PAP.PL=>No;POLSATNEWS.PL=>Yes;TRUDAT.PL=>Yes;FAKEHUNTER.PAP.PL=>Yes;KONKRET24.TVN24.PL=>Yes;MAGNAPOLONIA.ORG=>No;WMERITUM.PL=>No",9,0,0,6090,1,0,0,1,0,1,1,1,1,2,2,4.57142857142857,"2",NA,NA,"6",2,0,1,2,4,1.5,4,0
"26","10/10/22 17:14",26791685,2,21.5,1,3,5,6,2,2,3,1,2,3,3,3,2,3,2,3,2,3,2,3,2,3,3,2,2,2,3,2,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";WMERITUM.PL=>Yes;WMERITUM.PL=>Yes;TRUDAT.PL=>No;POLSATNEWS.PL=>Yes;POLSATNEWS.PL=>Yes;PAP.PL=>Yes;FAKENEWS.PL=>Yes;KONKRET24.TVN24.PL=>No;FAKEHUNTER.PAP.PL=>No;MAGNAPOLONIA.ORG=>No",6,0,0,333338,1,0,1,1,1,0,0,0,1,2.5,2,3,NA,"1",NA,"3",0,1,2,1,3.5,1,3,1
"27","10/10/22 17:01",33516212,2,21.5,3,4,5,2,2,3,4,4,4,2,2,2,3,3,3,3,3,4,4,4,3,4,4,4,4,2,2,2,5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";TRUDAT.PL=>No;FAKEHUNTER.PAP.PL=>No;FAKEHUNTER.PAP.PL=>No;WMERITUM.PL=>No;KONKRET24.TVN24.PL=>No;FAKENEWS.PL=>Yes;POLSATNEWS.PL=>Yes;MAGNAPOLONIA.ORG=>No;PAP.PL=>No",9,0,8,558,1,0,0,1,0,0,0,0,1,2.5,1.33333333333333,2.85714285714286,"2",NA,NA,"6",0,0,1,1,3.5,2.5,2,0
"28","10/10/22 16:24",65798062,2,49.5,5,3,0,0,2,3,1,1,1,1,1,1,1,3,3,3,2,3,2,2,2,4,3,1,3,4,4,4,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,";FAKENEWS.PL=>Yes;FAKEHUNTER.PAP.PL=>No;KONKRET24.TVN24.PL=>Yes;PAP.PL=>No;TRUDAT.PL=>No;POLSATNEWS.PL=>No;WMERITUM.PL=>No;MAGNAPOLONIA.ORG=>No",2,0,0,658,1,0,0,0,0,1,0,0,1,2,1.66666666666667,3.71428571428571,NA,NA,"2","2",1,0,0,1,3.5,3.5,2,0
