survey_time,correlation_id,gender,age,race,education,ideology,party.ID,political_interest,attn,false1_acc,false1_bias,false1_trust,false1_favor,true1_acc,true1_bias,true1_trust,true1_favor,true2_acc,true2_bias,true2_trust,true2_favor,false2_acc,false2_bias,false2_trust,false2_favor,true3_acc,true3_bias,true3_trust,true3_favor,Journalists,Fact-checkers,U.S. Government,University Professors,Social media,Traditional media,Scientists,HL1_partisan_left_acc,HL1_partisan_left_bias,HL1_partisan_left_trust,HL1_partisan_left_favor,HL2_partisan_left_acc,HL2_partisan_left_bias,HL2_partisan_left_trust,HL2_partisan_left_favor,HL3_partisan_left_acc,HL3_partisan_left_bias,HL3_partisan_left_trust,HL3_partisan_left_favor,HL4_partisan_left_acc,HL4_partisan_left_bias,HL4_partisan_left_trust,HL4_partisan_left_favor,HL5_partisan_left_acc,HL5_partisan_left_bias,HL5_partisan_left_trust,HL5_partisan_left_favor,HL6_partisan_left_acc,HL6_partisan_left_biased,HL6_partisan_left_trust,HL6_partisan_left_favor,HL1_partisan_right_acc,HL1_partisan_right_biased,HL1_partisan_right_trust,HL1_partisan_right_favor,HL2_partisan_right_acc,HL2_partisan_right_bias,HL2_partisan_right_trust,HL2_partisan_right_favor,HL3_partisan_right_acc,HL3_partisan_right_bias,HL3_partisan_right_trust,HL3_partisan_right_favor,HL4_partisan_right_acc,HL4_partisan_right_bias,HL4_partisan_right_trust,HL4_partisan_right_favor,HL5_partisan_right_acc,HL5_partisan_right_bias,HL5_partisan_right_trust,HL5_partisan_right_favor,HL6_partisan_right_acc,HL6_partisan_right_bias,HL6_partisan_right_trust ,HL6_partisan_right_favor,HL1_fake_left_acc,HL1_fake_left_bias,HL1_fake_left_trust,HL1_fake_left_favor,HL2_fake_left_acc,HL2_fake_left_bias,HL2_fake_left_trust,HL2_fake_left_favor,HL3_fake_left_acc,HL3_fake_left_bias,HL3_fake_left_trust,HL3_fake_left_favor,HL4_fake_left_acc,HL4_fake_left_bias,HL4_fake_left_trust,HL4_fake_left_favor,HL5_fake_left_acc,HL5_fake_left_bias,HL5_fake_left_trust,HL5_fake_left_favor,HL6_fake_left_acc,HL6_fake_left_bias,HL6_fake_left_trust,HL6_fake_left_favor,HL1_fake_right_acc,HL1_fake_right_bias,HL1_fake_right_trust,HL1_fake_right_favor,HL2_fake_right_acc,HL2_fake_right_bias,HL2_fake_right_trust,HL2_fake_right_favor,HL3_fake_right_acc,HL3_fake_right_bias,HL3_fake_right_trust,HL3_fake_right_favor,HL4_fake_right_acc,HL4_fake_right_bias,HL4_fake_right_trust,HL4_fake_right_favor,HL5_fake_right_acc,HL5_fake_right_bias,HL5_fake_right_trust,HL5_fake_right_favor,HL6_fake_right_acc,HL6_fake_right_bias,HL6_fake_right_trust,HL6_fake_right_favor,HL1_mainstr_left_acc,HL1_mainstr_left_bias,HL1_mainstr_left_trust,HL1_mainstr_left_favor,HL2_mainstr_left_acc,HL2_mainstr_left_bias,HL2_mainstr_left_trust,HL2_mainstr_left_favor,HL3_mainstr_left_acc,HL3_mainstr_left_bias,HL3_mainstr_left_trust,HL3_mainstr_left_favor,HL4_mainstr_left_acc,HL4_mainstr_left_bias,HL4_mainstr_left_trust,HL4_mainstr_left_favor,HL5_mainstr_left_acc,HL5_mainstr_left_bias,HL5_mainstr_left_trust,HL5_mainstr_left_favor,HL6_mainstr_left_acc,HL6_mainstr_left_bias,HL6_mainstr_left_trust,HL6_mainstr_left_favor,HL1_mainstr_right_acc,HL1_mainstr_right_bias,HL1_mainstr_right_trust,HL1_mainstr_right_favor,HL2_mainstr_right_acc,HL2_mainstr_right_bias,HL2_mainstr_right_trust,HL2_mainstr_right_favor,HL3_mainstr_right_acc,HL3_mainstr_right_bias,HL3_mainstr_right_trust,HL3_mainstr_right_favor,HL4_mainstr_right_acc,HL4_mainstr_right_bias,HL4_mainstr_right_trust,HL4_mainstr_right_favor,HL5_mainstr_right_acc,HL5_mainstr_right_bias,HL5_mainstr_right_trust,HL5_mainstr_right_favor,HL6_mainstr_right_acc,HL6_mainstr_right_bias,HL6_mainstr_right_trust,HL6_mainstr_right_favor,clicked,condition,comment_count,like_count,duration,treatment exposure question,NATIONALREPORT.COM,WORLDNEWSDAILYREPORT.COM,APNEWS.COM,USATODAY.COM,FACTCHECK.ORG,WASHINGTONPOST.COM,DIGITAL.COM,COMMONSENSE.ORG
9/15/22 9:53,MER9gY8QM834N9Gn9z8pXw**,Male,25 to 34,Non-Hispanic White,High School Graduate,Somewhat liberal,A not very strong Democrat,Not very interested,Last year,3,2,3,2,2,3,3,2,2,2,2,2,2,3,3,3,4,3,4,4,5,3,6,6,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;وقد قامت اللجنة بعقد.ORG=>No;APNEWS.COM=>No;وقد قامت اللجنة بعقد.ORG=>Yes;وقد قامت اللجنة بعقد.ORG=>No;WORLDNEWSDAILYREPORT.COM=>Yes;وقد قامت اللجنة بعقد.ORG=>No;APNEWS.COM=>No;وقد قامت اللجنة بعقد.ORG=>No;APNEWS.COM=>No;الرقمية.COM=>No;NATIONALREPORT.COM=>Yes;WASHINGTONPOST.COM=>No;المنطقية.ORG=>No;[أوستودي].COM=>Yes,9,0,0,276,,Yes,Yes,No,,,No,,
10/27/22 14:49,MER9gY8QM836n1bm9ZkkcA**,Female,65+,Non-Hispanic White,Master's Degree,Somewhat liberal,A strong Democrat,Somewhat interested,Last year,2,4,2,4,2,4,2,3,4,3,3,3,2,3,2,3,3,2,3,1,4,5,2,5,2,4,6,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>Yes;DIGITAL.COM=>No,9,0,7,524,,No,No,Yes,No,Yes,Yes,No,Yes
9/13/22 14:55,MER9gY8QM836N7dnVn5Hzw**,Female,25 to 34,Non-Hispanic White,High School Graduate,Middle of the road,Independent (close to neither party),Not at all interested,Last year,2,3,1,3,4,1,4,1,3,1,4,1,2,3,2,3,4,1,4,1,5,7,6,6,5,5,6,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,;APNEWS.COM=>Yes;USATODAY.COM=>Yes;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>Yes;FACTCHECK.ORG=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No,2,0,8,441,,No,No,Yes,Yes,No,No,No,Yes
10/10/22 22:30,MER9gY8QM837bDsWeyItMg**,Female,55 to 64,Non-Hispanic White,College Degree,Very liberal,A strong Democrat,Somewhat interested,Last year,2,1,2,1,2,1,2,1,3,1,3,1,3,1,3,1,3,1,3,1,6,6,5,6,2,6,6,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>Yes;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>No,-1,0,5,374,,No,No,Yes,No,Yes,Yes,Yes,Yes
9/13/22 2:35,MER9gY8QM837HfvEiYr7NQ**,Female,55 to 64,Non-Hispanic White,College Degree,Very conservative,A strong Republican,Extremely interested,Last year,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;FACTCHECK.ORG=>Yes;USATODAY.COM=>No;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>Yes,8,0,0,517,,No,No,No,No,Yes,Yes,No,No
10/9/22 21:06,MER9gY8QM838hCqlzBrdvw**,Male,65+,Other,Some College Complete,Very conservative,A strong Republican,Somewhat interested,Last year,3,2,3,1,3,1,3,1,3,1,3,1,2,1,2,3,3,1,3,1,2,1,1,3,2,1,2,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,,,,,,,,,;APNEWS.COM=>No;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No,8,0,0,427,,No,No,No,No,No,No,No,No
9/13/22 3:26,MER9gY8QM838LeStpfYg7Q**,Male,55 to 64,Non-Hispanic White,Some College Complete,Somewhat conservative,"Independent, lean toward Republican",Somewhat interested,Last year,2,1,2,1,3,1,3,1,3,1,3,1,1,1,1,1,3,1,3,1,3,4,2,4,1,4,5,,,,,,,,,,,,,,,,,,,,,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>No;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No,1,0,0,2025,,No,No,No,No,Yes,No,No,No
10/8/22 15:31,MER9gY8QM838NTcTPI6O2A**,Male,65+,Non-Hispanic White,Master's Degree,Somewhat liberal,A strong Democrat,Very interested,Last year,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3,2,2,2,2,4,5,4,4,1,4,6,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,;NATIONALREPORT.COM=>No;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;WASHINGTONPOST.COM=>Yes,9,0,1,389,,No,No,Yes,Yes,Yes,Yes,Yes,Yes
9/22/22 15:38,MER9gY8QM838RZE9AQhOnw**,Female,45 to 54,Non-Hispanic White,High School Graduate,Somewhat conservative,A strong Republican,Somewhat interested,Last year,3,3,3,3,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,4,5,4,4,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>Yes;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>Yes;NATIONALREPORT.COM=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;DIGITAL.COM=>No;COMMONSENSE.ORG=>No,3,0,0,265,,Yes,No,Yes,Yes,Yes,Yes,No,No
10/8/22 12:15,MER9gY8QM8395Jx66t4e4A**,Female,45 to 54,Non-Hispanic White,Master's Degree,Somewhat liberal,A strong Democrat,Very interested,Last year,1,4,1,4,1,4,1,4,1,1,1,1,1,4,1,4,3,1,3,1,6,6,6,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>No;WASHINGTONPOST.COM=>Yes;COMMONSENSE.ORG=>No;USATODAY.COM=>No;FACTCHECK.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;DIGITAL.COM=>No;NATIONALREPORT.COM=>Yes,-1,0,0,341,,Yes,Yes,No,No,Yes,Yes,No,No
10/23/22 15:35,MER9gY8QM839ay_XVS5SOw**,Female,18 to 24,Non-Hispanic White,High School Graduate,Middle of the road,"Independent, lean toward Democrat",Somewhat interested,Last year,3,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,3,1,3,1,1,1,1,5,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;DIGITAL.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No;APNEWS.COM=>Yes;NATIONALREPORT.COM=>Yes;USATODAY.COM=>Yes,6,0,0,221,,Yes,No,Yes,Yes,No,No,No,No
9/20/22 12:15,MER9gY8QM839wMBICmIGzw**,Female,35 to 44,Non-Hispanic White,Some High School or less,Middle of the road,Independent (close to neither party),Not very interested,Last year,3,3,3,3,3,1,3,1,4,1,4,1,3,2,3,1,4,1,4,1,4,1,1,4,1,1,2,,,,,,,,,,,,,,,,,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,,,,,,;USATODAY.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;WASHINGTONPOST.COM=>No;USATODAY.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;NATIONALREPORT.COM=>No,6,0,0,229,,No,No,No,No,No,No,No,No
10/9/22 22:17,MER9gY8QM839yZ1G8bIDVA**,Female,55 to 64,Non-Hispanic White,Master's Degree,Middle of the road,"Independent, lean toward Democrat",Very interested,Last year,1,4,1,4,2,3,2,3,3,2,2,2,1,4,1,3,3,2,3,2,4,6,4,5,3,4,6,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>Yes;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;USATODAY.COM=>Yes;FACTCHECK.ORG=>No;NATIONALREPORT.COM=>No,-1,0,0,308,,No,No,Yes,Yes,No,Yes,No,No
9/17/22 14:32,MER9gY8QM83aIqY1yzc5MA**,Male,65+,Non-Hispanic White,College Degree,Somewhat conservative,A strong Republican,Extremely interested,Last year,3,4,3,4,3,3,3,3,3,3,3,2,3,4,1,1,3,3,3,4,4,3,2,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,;APNEWS.COM=>No;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;USATODAY.COM=>Yes;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;FACTCHECK.ORG=>Yes;DIGITAL.COM=>No,7,0,8,1520,,No,No,Yes,Yes,Yes,Yes,No,No
9/19/22 0:44,MER9gY8QM83alq1vFm73tA**,Female,18 to 24,Non-Hispanic White,College Degree,Middle of the road,A strong Democrat,Somewhat interested,Last year,3,4,1,1,4,2,4,1,4,1,4,4,4,4,1,1,4,4,2,3,4,7,1,5,5,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,,,,,,,,,,,,,,,,,;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;COMMONSENSE.ORG=>Yes;APNEWS.COM=>Yes;NATIONALREPORT.COM=>Yes;USATODAY.COM=>No;FACTCHECK.ORG=>Yes;DIGITAL.COM=>Yes,6,0,8,338,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
9/13/22 0:15,MER9gY8QM83Aw-Kt5O8B3w**,Female,65+,Non-Hispanic White,Master's Degree,Very conservative,A strong Republican,Very interested,Last year,2,3,2,3,2,2,2,1,3,1,3,1,2,3,2,3,3,1,3,1,2,4,3,3,3,2,4,,,,,,,,,,,,,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,;APNEWS.COM=>Yes;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;COMMONSENSE.ORG=>No,-1,0,0,724,,No,No,Yes,No,Yes,Yes,No,No
9/13/22 19:12,MER9gY8QM83azlY3K9TRdw**,Female,55 to 64,Non-Hispanic White,Some College Complete,Somewhat liberal,"Independent, lean toward Democrat",Not very interested,Last year,1,3,1,3,2,3,2,2,3,1,3,1,1,4,1,4,2,2,2,2,5,4,4,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,,,,,,,,,,,,,,,,,,,,,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,;USATODAY.COM=>No;WASHINGTONPOST.COM=>No;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;APNEWS.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No;NATIONALREPORT.COM=>No;DIGITAL.COM=>No;APNEWS.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No;COMMONSENSE.ORG=>No,1,0,1,413,,No,No,No,No,No,No,No,No
9/17/22 1:36,MER9gY8QM83B8wVA-YeG_Q**,Female,35 to 44,Hispanic or Latino,Some High School or less,Somewhat conservative,A strong Republican,Not very interested,Last year,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,;FACTCHECK.ORG=>No;USATODAY.COM=>Yes;NATIONALREPORT.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>No;WASHINGTONPOST.COM=>No;COMMONSENSE.ORG=>No;DIGITAL.COM=>No;APNEWS.COM=>Yes;APNEWS.COM=>Yes,8,0,0,319,,Yes,No,Yes,Yes,No,No,No,No
10/18/22 14:00,MER9gY8QM83bazKODP-gbQ**,Female,45 to 54,Hispanic or Latino,Some High School or less,Somewhat liberal,A strong Democrat,Very interested,Last year,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,4,3,3,2,5,5,3,6,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,,,,,;WASHINGTONPOST.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;NATIONALREPORT.COM=>Yes;USATODAY.COM=>Yes;DIGITAL.COM=>Yes;APNEWS.COM=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;FACTCHECK.ORG=>Yes;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes,2,0,8,592,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
10/10/22 2:41,MER9gY8QM83bgO9vVY_eng**,Female,55 to 64,Non-Hispanic White,College Degree,Middle of the road,A not very strong Republican,Somewhat interested,Last year,2,3,2,2,3,3,2,2,3,2,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>Yes;APNEWS.COM=>Yes;WASHINGTONPOST.COM=>Yes;USATODAY.COM=>Yes;DIGITAL.COM=>Yes;NATIONALREPORT.COM=>Yes;COMMONSENSE.ORG=>Yes,-1,0,6,657,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
9/14/22 22:09,MER9gY8QM83bWjJmVsCjUA**,Female,25 to 34,Non-Hispanic White,Some College Complete,Middle of the road,Independent (close to neither party),Somewhat interested,Last year,2,2,2,2,3,3,3,2,3,1,2,1,1,1,1,1,3,2,3,1,2,1,1,4,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;FACTCHECK.ORG=>No;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;USATODAY.COM=>Yes;COMMONSENSE.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;DIGITAL.COM=>No;NATIONALREPORT.COM=>No,-1,0,1,246,,No,No,Yes,Yes,No,Yes,No,No
9/14/22 15:30,MER9gY8QM83c1ZGkGFjK5w**,Female,45 to 54,Non-Hispanic White,Master's Degree,Very liberal,A strong Republican,Extremely interested,Last year,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,7,6,6,6,7,7,7,,,,,,,,,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,;FACTCHECK.ORG=>Yes;WASHINGTONPOST.COM=>Yes;DIGITAL.COM=>Yes;NATIONALREPORT.COM=>Yes;COMMONSENSE.ORG=>Yes;WORLDNEWSDAILYREPORT.COM=>Yes;USATODAY.COM=>Yes;APNEWS.COM=>Yes,-1,0,7,422,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9/13/22 5:06,MER9gY8QM83Cgb79hahiXQ**,Male,55 to 64,Non-Hispanic White,High School Graduate,Middle of the road,A not very strong Democrat,Extremely interested,Last year,3,2,3,2,3,2,3,2,4,1,3,2,2,2,2,2,1,2,1,2,6,6,4,6,2,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,;DIGITAL.COM=>Yes;COMMONSENSE.ORG=>Yes;WASHINGTONPOST.COM=>Yes;APNEWS.COM=>Yes;FACTCHECK.ORG=>No;WORLDNEWSDAILYREPORT.COM=>No;NATIONALREPORT.COM=>No;USATODAY.COM=>No,10,0,5,430,,No,No,Yes,No,No,Yes,Yes,Yes
9/13/22 3:23,MER9gY8QM83CgLfKsFiocw**,Male,65+,Non-Hispanic White,College Degree,Middle of the road,Independent (close to neither party),Somewhat interested,Last year,3,1,3,1,3,1,3,1,4,1,4,1,3,1,3,2,4,1,4,1,4,4,4,4,4,4,5,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;USATODAY.COM=>No;DIGITAL.COM=>No;COMMONSENSE.ORG=>No;NATIONALREPORT.COM=>No;WASHINGTONPOST.COM=>No;WORLDNEWSDAILYREPORT.COM=>No;FACTCHECK.ORG=>No;APNEWS.COM=>No,1,0,0,522,,No,No,No,No,No,No,No,No
